[1, 2, 3, 4, 5, 6, 12, 7, 9, 10, 11, 0, 13, 14, 15, 8]
[1, 0, 2, 8, 5, 6, 4, 3, 9, 10, 7, 12, 13, 14, 11, 15]
[1, 2, 3, 4, 5, 6, 7, 8, 13, 9, 12, 0, 10, 14, 11, 15]
[1, 2, 7, 0, 5, 6, 4, 3, 9, 10, 11, 8, 13, 14, 15, 12]
[1, 0, 4, 8, 5, 2, 6, 3, 9, 10, 7, 12, 13, 14, 11, 15]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 12, 0, 13, 11, 10, 15]
[1, 2, 3, 4, 6, 9, 7, 8, 5, 14, 10, 11, 13, 15, 0, 12]
[5, 1, 2, 3, 6, 7, 0, 4, 9, 10, 11, 8, 13, 14, 15, 12]
[2, 0, 3, 4, 1, 5, 7, 8, 10, 6, 11, 12, 9, 13, 14, 15]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 0, 13, 14, 11, 15]
[5, 0, 3, 4, 2, 1, 6, 7, 9, 10, 11, 8, 13, 14, 15, 12]
[1, 0, 2, 3, 5, 6, 7, 4, 9, 10, 15, 8, 13, 14, 12, 11]
[1, 2, 3, 4, 0, 5, 6, 8, 9, 10, 7, 15, 13, 14, 12, 11]
[1, 2, 3, 4, 0, 5, 7, 8, 9, 6, 14, 12, 13, 11, 10, 15]
[1, 6, 2, 4, 9, 5, 3, 7, 13, 10, 11, 8, 0, 14, 15, 12]
[5, 1, 2, 3, 0, 6, 7, 4, 9, 10, 12, 8, 13, 14, 11, 15]
[1, 2, 3, 4, 5, 6, 7, 8, 10, 0, 12, 15, 9, 13, 14, 11]
[1, 6, 2, 4, 0, 10, 3, 8, 5, 9, 7, 11, 13, 14, 15, 12]
[5, 0, 2, 4, 6, 1, 3, 7, 9, 10, 11, 8, 13, 14, 15, 12]
[1, 2, 3, 4, 0, 10, 6, 7, 5, 14, 11, 8, 9, 13, 15, 12]
[2, 3, 7, 4, 1, 5, 0, 8, 9, 6, 10, 11, 13, 14, 15, 12]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 0, 14, 11, 13, 15, 10, 12]
[1, 2, 3, 0, 6, 7, 8, 4, 5, 10, 11, 12, 9, 13, 14, 15]
[1, 3, 7, 0, 5, 2, 8, 4, 9, 6, 10, 11, 13, 14, 15, 12]
[2, 5, 3, 4, 1, 7, 0, 8, 9, 6, 10, 11, 13, 14, 15, 12]
[1, 2, 3, 4, 0, 6, 7, 8, 5, 10, 12, 15, 9, 13, 14, 11]
[1, 2, 7, 0, 5, 6, 4, 3, 9, 10, 12, 8, 13, 14, 11, 15]
[1, 2, 3, 4, 6, 7, 11, 8, 5, 10, 12, 0, 9, 13, 14, 15]
[1, 2, 3, 4, 0, 6, 7, 8, 5, 13, 11, 12, 10, 9, 14, 15]
[1, 0, 2, 7, 5, 6, 4, 3, 9, 10, 11, 8, 13, 14, 15, 12]
[1, 2, 7, 3, 5, 10, 6, 4, 13, 9, 11, 8, 0, 14, 15, 12]
[1, 2, 3, 4, 5, 6, 7, 8, 13, 9, 11, 0, 10, 14, 15, 12]
[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 14, 0, 9, 13, 15, 12]
[1, 2, 3, 4, 6, 9, 7, 8, 5, 14, 10, 11, 0, 13, 15, 12]
[5, 1, 3, 4, 2, 10, 6, 7, 9, 0, 11, 8, 13, 14, 15, 12]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 15, 0, 13, 10, 12, 14]
[1, 2, 3, 4, 6, 9, 7, 8, 5, 14, 10, 12, 13, 11, 0, 15]
[2, 5, 3, 4, 1, 6, 7, 8, 9, 0, 11, 12, 13, 10, 14, 15]
[2, 3, 4, 0, 1, 5, 6, 7, 9, 10, 11, 8, 13, 14, 15, 12]
[1, 2, 3, 4, 5, 6, 0, 11, 9, 10, 15, 7, 13, 14, 12, 8]
[1, 2, 3, 4, 5, 6, 8, 11, 9, 10, 15, 0, 13, 14, 12, 7]
[1, 2, 3, 4, 5, 7, 0, 10, 9, 6, 12, 8, 13, 14, 11, 15]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 10, 15, 13, 12, 0, 11]
[5, 1, 2, 4, 9, 6, 3, 8, 10, 0, 7, 11, 13, 14, 15, 12]
[2, 3, 7, 4, 1, 5, 0, 8, 9, 6, 10, 12, 13, 14, 11, 15]
[5, 1, 3, 4, 9, 2, 6, 7, 10, 0, 11, 8, 13, 14, 15, 12]
[2, 5, 3, 4, 1, 7, 0, 8, 9, 6, 11, 12, 13, 10, 14, 15]
[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 15, 9, 13, 0, 14]
[1, 6, 2, 3, 9, 5, 7, 4, 10, 0, 11, 8, 13, 14, 15, 12]
[1, 2, 3, 4, 5, 6, 8, 11, 9, 10, 12, 0, 13, 14, 7, 15]
[1, 2, 3, 0, 5, 6, 7, 4, 9, 14, 10, 8, 13, 15, 12, 11]
[1, 3, 7, 4, 5, 2, 11, 8, 9, 0, 6, 12, 13, 10, 14, 15]
[1, 3, 4, 0, 6, 2, 7, 8, 5, 10, 11, 12, 9, 13, 14, 15]
[1, 2, 3, 4, 5, 6, 11, 7, 9, 10, 12, 15, 13, 14, 0, 8]
[5, 1, 3, 4, 9, 2, 6, 8, 13, 10, 7, 12, 0, 14, 11, 15]
[5, 1, 2, 3, 0, 6, 8, 4, 9, 10, 7, 12, 13, 14, 11, 15]
[1, 2, 3, 4, 6, 7, 0, 8, 5, 10, 15, 11, 9, 13, 14, 12]
[1, 3, 7, 4, 6, 2, 0, 8, 5, 10, 11, 12, 9, 13, 14, 15]
